,id,day,airline,destination,dest_region,dest_size,boarding_area,dept_time,wait_min,cleanliness,safety,satisfaction,full_name,survey_response
1825,2642,Tuesday,JETBLUE,NEW YORK-JFK,East US,Hub,Gates 1-12,12/31/2018,120,Clean,Somewhat safe,Somewhat satsified,Miss Jigs,Not a fan
1826,2104,Friday,JETBLUE,LONG BEACH,West US,Small,Gates 1-12,12/31/2018,94,Somewhat clean,Neutral,Somewhat satsified,Mr.Stones,Bad
1827,2237,Wednesday,AER LINGUS,DUBLIN,Europe,Large,Gates 91-102,12/31/2018,195,Somewhat clean,Somewhat safe,Very satisfied,Mr.Dan,Horrible
1828,199,Wednesday,AMERICAN,LOS ANGELES,West US,Hub,Gates 50-59,12/31/2018,130,Clean,Very safe,Somewhat satsified,Ms.Bob,Very poor
1829,1520,Wednesday,INTERJET,GUADALAJARA,Canada/Mexico,Medium,Gates 1-12,12/31/2018,205,Clean,Neutral,Somewhat satsified,Dr.Mos,Unacceptable flight
1830,236,Wednesday,AMERICAN,LOS ANGELES,West US,Hub,Gates 50-59,12/31/2018,115,Average,Somewhat safe,Neutral,Miss Volks,It was awful
1831,1005,Friday,AIR CANADA,VANCOUVER,Canada/Mexico,Medium     ,Gates 91-102,12/31/2018,245,Somewhat clean,Very safe,Neutral,Mr.Jones,My fllight was really unpleasant
1832,1548,Thursday,DELTA,NEW YORK-JFK,East US,Hub,Gates 40-48,12/31/2018,135,Clean,Very safe,Somewhat satsified,Mr.Bim,I am not a fan
1833,1216,Tuesday,SOUTHWEST,LAS VEGAS,West US,Hub,Gates 20-39,12/31/2018,60,Somewhat clean,Somewhat safe,Somewhat satsified,Ms.Craig,I had a bad flight
1834,256,Friday,AIR CANADA,TORONTO,Canada/Mexico,Hub,Gates 91-102,12/31/2018,175,Clean,Very safe,Somewhat satsified,Dr.Tol,It was very bad
1835,2211,Thursday,SOUTHWEST,PHOENIX,West US,Hub     ,Gates 20-39,12/31/2018,165,Somewhat clean,Somewhat safe,Somewhat satsified,Miss Jigs,it was horrible
1836,1963,Friday,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,12/31/2018,155,Average,Somewhat safe,Somewhat satsified,Mr.Stones,Terrible
1837,663,Friday,UNITED INTL,MUNICH,Europe,Hub,Gates 91-102,12/31/2018,185,Somewhat clean,Very safe,Somewhat satsified,Mr.Dan,It was substandard
1838,1190,Tuesday,SOUTHWEST,LAS VEGAS,West US,Hub,Gates 20-39,12/31/2018,75,Somewhat clean,Somewhat safe,Somewhat satsified,Ms.Bob,"The airport personnel failed to notify us about the delay, which caused significant confusion and inconvenience. We were left uninformed, missing crucial updates regarding our flight status, which led to unnecessary waiting and frustration among all the passengers. The lack of communication was disappointing"
1839,2951,Tuesday,SOUTHWEST,SAN DIEGO,West US,Medium,Gates 20-39,12/31/2018,165,Somewhat clean,Very safe,Very satisfied,Dr.Mos,"The food at the airport was incredibly expensive, far more than what I had anticipated. Every option, whether it was a snack or a meal, seemed overpriced. It felt like they were taking advantage of travelers, leaving us with no affordable dining alternatives while waiting for our flights"
1840,2976,Wednesday,AMERICAN,CHARLOTTE,East US,Hub,Gates 50-59,12/31/2018,135,Clean,Very safe,Very satisfied,Miss Volks,"One of the other travelers was extremely loud and disruptive throughout the entire waiting period at the airport. They were talking on their phone at a high volume, seemingly unaware of how uncomfortable they were making everyone around them. Despite multiple people giving them looks, they continued without any consideration for the rest of the passengers. It made an already stressful situation much worse for those nearby."
1841,739,Wednesday,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,12/31/2018,245,Clean,Very safe,Very satisfied,Mr.Jones,"I don’t recall completing the survey with the answers that were provided. It’s possible that I might have misunderstood some of the questions or submitted it unintentionally. However, the responses shown don’t seem to align with my typical views or preferences. If there’s a way to review or correct my input, I would appreciate the opportunity to do so, as I want to ensure that the feedback accurately reflects my experience or opinion."
1843,1399,Tuesday,UNITED INTL,PARIS-DE GAULLE,Europe,Hub,Gates 91-102,12/31/2018,105,Somewhat clean,Very safe,Somewhat satsified,Mr.Bim,"The airport personnel continuously ignored my request for assistance, even after I approached them multiple times. I was trying to get some information about a delayed flight, but they seemed indifferent to my concerns. Despite politely asking for updates and clarification, they either directed me to someone else or simply avoided making eye contact. This lack of responsiveness was frustrating, and it left me feeling completely disregarded, especially in such a stressful situation. It was disappointing to see such poor customer service from the staff during a time when passengers needed support the most."
1844,2676,Tuesday,SOUTHWEST,DENVER,West US,    Hub,Gates 20-39,12/31/2018,170,Clean,Very safe,Very satisfied,Ms.Craig,"The chair I sat in was extremely uncomfortable, making the long wait at the airport even more unbearable. It lacked proper cushioning and support, causing discomfort after just a short period. Despite trying to shift positions to find some relief, the hard surface and poor design made it impossible to get comfortable. This added to the overall frustration of an already tiring day, as I had no choice but to sit there for hours, enduring the physical discomfort while waiting for my delayed flight. It was disappointing that the seating provided was of such low quality in a place where people spend significant amounts of time."
1845,896,Tuesday,ALASKA,RALEIGH-DURHAM,East US,Medium,Gates 50-59,12/31/2018,220,Somewhat clean,Very safe,Very satisfied,Dr.Tol,"I wish this airport were more like other airports that prioritize the comfort and convenience of their travelers. The facilities here seem outdated and lack many of the amenities I’ve come to expect when traveling. For example, other airports offer better seating, a wider range of food options, and more efficient customer service. The layout is also confusing, and finding basic services like restrooms or charging stations was more difficult than it should have been. Overall, it would greatly improve the experience if this airport could modernize and provide a more traveler-friendly environment like many others do."
1846,2639,Tuesday,UNITED,CHICAGO-O'HARE,Midwest US,Hub,Gates 60-69,12/31/2018,90,Clean,Very safe,Somewhat satsified,Miss Jigs,"I was really unsatisfied with the wait times because they were much longer than expected, causing unnecessary frustration. Despite arriving at the airport well ahead of schedule, the lines for check-in, security, and even boarding seemed to move at an incredibly slow pace. There were few updates or explanations provided, which made the situation even more stressful. It felt as though the airport was understaffed or poorly organized, leaving passengers to wait without any clear sense of when things would improve. The overall inefficiency of the process left me disappointed and made the travel experience far more stressful than it should have been."
1847,201,Wednesday,AMERICAN,LOS ANGELES,West US,Hub,Gates 50-59,12/31/2018,100,Average,Neutral,Somewhat satsified,Mr.Stones,"The flight was generally okay, but I didn’t particularly enjoy the seating arrangements. The seats were cramped, leaving very little legroom, which made the long flight uncomfortable. Additionally, the seat padding wasn’t great, and after a few hours, it became difficult to find a comfortable position. The lack of in-flight entertainment options also made the experience less enjoyable, as there were few distractions to pass the time. Although the staff were friendly and the flight itself was smooth, the overall comfort level left much to be desired, especially for such a long journey."
1848,3258,Tuesday,UNITED,SAN DIEGO,West US,    Medium,Gates 70-90,12/31/2018,100,Average,Neutral,Neutral,Mr.Dan,"We were significantly slowed down by the security measures at the airport, which took far longer than expected. The line seemed to move at a snail’s pace, and the security staff, though thorough, didn’t seem to be working efficiently. Many passengers were confused about the process, which only added to the delays. The screening procedures felt overly strict, with many people being pulled aside for additional checks, even though they had followed the initial instructions carefully. This caused unnecessary stress and frustration, making it difficult for many of us to reach our gates on time. The entire experience was exhausting and could have been handled in a more organized and efficient manner."
1849,2871,Wednesday,UNITED,WASHINGTON DC-DULLES,East US,Medium,Gates 70-90,12/31/2018,137,Somewhat clean,Somewhat safe,Somewhat satsified,Ms.Bob,"I felt very unsatisfied by how long the flight was, especially since it exceeded the expected duration by a significant margin. The extended hours in the air made the experience feel exhausting and tedious. As the minutes dragged on, the discomfort of the cramped seating and lack of adequate entertainment options became increasingly frustrating. I had hoped for a more pleasant journey, but the prolonged flight left me feeling restless and impatient. Furthermore, the limited snacks and beverage service did little to alleviate the discomfort. Overall, the long flight dampened my travel experience, making it far less enjoyable than I had anticipated."
1850,3067,Sunday,PHILIPPINE AIRLINES,MANILA,Asia,Medium,Gates 1-12,1/1/2018,365,Somewhat clean,Somewhat safe,Somewhat satsified,Dr.Mos,"There was a spill on the aisle next to the bathroom, creating quite a mess and an unpleasant situation for passengers. The liquid spread across the floor, making it hazardous for anyone walking by. People were carefully navigating around it, trying to avoid slipping and falling. It was frustrating to see that no airport staff had come to clean it up promptly, which only added to the chaos. The unpleasant odor from the spill lingered in the air, making the atmosphere even less enjoyable for everyone nearby. Overall, the situation highlighted the need for better maintenance and cleanliness in the airport."
1851,2033,Friday,BRITISH AIRWAYS,LONDON HEATHROW,Europe,Hub,Gates 1-12,12/31/2018,240,Somewhat clean,Very safe,Somewhat satsified,Miss Volks,It was terrible
1852,784,Wednesday,AMERICAN,LOS ANGELES,West US,Hub,Gates 50-59,12/31/2018,160,Somewhat clean,Neutral,Somewhat satsified,Mr.Jones,I did not like the flight
1854,1560,Wednesday,DELTA,ATLANTA,East US,Hub,Gates 40-48,12/31/2018,120,Somewhat clean,Somewhat safe,Somewhat satsified,Mr.Bim,I hate this
1855,1462,Wednesday,FRONTIER,DENVER,West US,    Hub,Gates 20-39,1/1/2018,179,Clean,Very safe,Very satisfied,Ms.Craig,Not a fan
1856,1761,Monday,LUFTHANSA,MUNICH,Europe,Hub,Gates 91-102,12/31/2018,175,Clean,Very safe,Very satisfied,Dr.Tol,Bad
1857,3252,Tuesday,UNITED,SAN DIEGO,West US,Medium,Gates 70-90,12/31/2018,120,Average,Somewhat safe,Neutral,Miss Jigs,Horrible
1858,2824,Tuesday,UNITED,BURBANK,West US,Small,Gates 70-90,12/31/2018,73,Somewhat clean,Very safe,Somewhat satsified,Mr.Stones,Very poor
1859,1132,Tuesday,SOUTHWEST,SAN DIEGO,West US,Medium,Gates 20-39,12/31/2018,90,Somewhat clean,Very safe,Neutral,Mr.Dan,Unacceptable flight
1860,3106,Sunday,ALASKA,NEWARK,EAST US,    Hub,Gates 50-59,12/31/2018,100,Average,Neutral,Neutral,Ms.Bob,It was awful
